year,variable,value,zip code
2017,percent_bachelors_degree_or_higher,0,45870
2017,percent_bachelors_degree_or_higher,11.7,66020
2017,percent_bachelors_degree_or_higher,4.8,57529
2017,percent_bachelors_degree_or_higher,22.5,56401
2017,percent_bachelors_degree_or_higher,22.2,74344
2017,percent_bachelors_degree_or_higher,13.2,39192
2017,percent_bachelors_degree_or_higher,27.9,37010
2017,percent_bachelors_degree_or_higher,15.1,38301
2017,percent_bachelors_degree_or_higher,18.3,26757
2017,percent_bachelors_degree_or_higher,29.5,04236
2017,percent_bachelors_degree_or_higher,42,21624
2017,percent_bachelors_degree_or_higher,16.4,58368
2017,percent_bachelors_degree_or_higher,6.6,38619
2017,percent_bachelors_degree_or_higher,14.5,63357
2017,percent_bachelors_degree_or_higher,23.7,12838
2017,percent_bachelors_degree_or_higher,20.5,52751
2017,percent_bachelors_degree_or_higher,11.9,55763
2017,percent_bachelors_degree_or_higher,6.3,16321
2017,percent_bachelors_degree_or_higher,21.9,04357
2017,percent_bachelors_degree_or_higher,23.8,13112
2017,percent_bachelors_degree_or_higher,11.2,43940
2017,percent_bachelors_degree_or_higher,14.5,92324
2017,percent_bachelors_degree_or_higher,57.5,23651
2017,percent_bachelors_degree_or_higher,17.4,92595
2017,percent_bachelors_degree_or_higher,49.7,06067
2017,percent_bachelors_degree_or_higher,9.8,52237
2017,percent_bachelors_degree_or_higher,35.2,91942
2017,percent_bachelors_degree_or_higher,17.8,56207
2017,percent_bachelors_degree_or_higher,20.3,55085
2017,percent_bachelors_degree_or_higher,40.6,34243
2017,percent_bachelors_degree_or_higher,"-666,666,666",90747
2017,percent_bachelors_degree_or_higher,22.4,06451
2017,percent_bachelors_degree_or_higher,16.6,49921
2017,percent_bachelors_degree_or_higher,18.1,43545
2017,percent_bachelors_degree_or_higher,28.8,81638
2017,percent_bachelors_degree_or_higher,18.3,50138
2017,percent_bachelors_degree_or_higher,33.8,07419
2017,percent_bachelors_degree_or_higher,17.1,62421
2017,percent_bachelors_degree_or_higher,"-666,666,666",89826
2017,percent_bachelors_degree_or_higher,14.5,14466
2017,percent_bachelors_degree_or_higher,6.6,64649
2017,percent_bachelors_degree_or_higher,10.6,70082
2017,percent_bachelors_degree_or_higher,23.5,99003
2017,percent_bachelors_degree_or_higher,23.4,67008
2017,percent_bachelors_degree_or_higher,8.2,24378
2017,percent_bachelors_degree_or_higher,16.4,13658
2017,percent_bachelors_degree_or_higher,27.4,33184
2017,percent_bachelors_degree_or_higher,14.6,32409
2017,percent_bachelors_degree_or_higher,46,75238
2017,percent_bachelors_degree_or_higher,32.8,45245
2017,percent_bachelors_degree_or_higher,13.2,79536
2017,percent_bachelors_degree_or_higher,0,30751
2017,percent_bachelors_degree_or_higher,12.1,79512
2017,percent_bachelors_degree_or_higher,8.1,73050
2017,percent_bachelors_degree_or_higher,18.4,97147
2017,percent_bachelors_degree_or_higher,21.3,23874
2017,percent_bachelors_degree_or_higher,31.3,96756
2017,percent_bachelors_degree_or_higher,27.4,97846
2017,percent_bachelors_degree_or_higher,15.9,54463
2017,percent_bachelors_degree_or_higher,49.5,03457
2017,percent_bachelors_degree_or_higher,13.9,72449
2017,percent_bachelors_degree_or_higher,9.7,49765
2017,percent_bachelors_degree_or_higher,13.6,40874
2017,percent_bachelors_degree_or_higher,24.9,62836
2017,percent_bachelors_degree_or_higher,20.4,04461
2017,percent_bachelors_degree_or_higher,13.5,33150
2017,percent_bachelors_degree_or_higher,14.1,85353
2017,percent_bachelors_degree_or_higher,15.2,45405
2017,percent_bachelors_degree_or_higher,10.9,25315
2017,percent_bachelors_degree_or_higher,8.3,44815
2017,percent_bachelors_degree_or_higher,0,40946
2017,percent_bachelors_degree_or_higher,14.7,35740
2017,percent_bachelors_degree_or_higher,48.2,07034
2017,percent_bachelors_degree_or_higher,24.6,23223
2017,percent_bachelors_degree_or_higher,41,10552
2017,percent_bachelors_degree_or_higher,6.9,70750
2017,percent_bachelors_degree_or_higher,10.3,65246
2017,percent_bachelors_degree_or_higher,18.6,27880
2017,percent_bachelors_degree_or_higher,17.3,67801
2017,percent_bachelors_degree_or_higher,23.9,23140
2017,percent_bachelors_degree_or_higher,36,33484
2017,percent_bachelors_degree_or_higher,15,76384
2017,percent_bachelors_degree_or_higher,67.5,98053
2017,percent_bachelors_degree_or_higher,6.1,63954
2017,percent_bachelors_degree_or_higher,40.8,01887
2017,percent_bachelors_degree_or_higher,18.1,47386
2017,percent_bachelors_degree_or_higher,11.7,15732
2017,percent_bachelors_degree_or_higher,31,58472
2017,percent_bachelors_degree_or_higher,17.6,56057
2017,percent_bachelors_degree_or_higher,43.7,07628
2017,percent_bachelors_degree_or_higher,9.3,27341
2017,percent_bachelors_degree_or_higher,21.6,21849
2017,percent_bachelors_degree_or_higher,15.2,64664
2017,percent_bachelors_degree_or_higher,52,01264
2017,percent_bachelors_degree_or_higher,48.2,59030
2017,percent_bachelors_degree_or_higher,7.5,28526
2017,percent_bachelors_degree_or_higher,21.2,67103
2017,percent_bachelors_degree_or_higher,18.6,95659
2017,percent_bachelors_degree_or_higher,17.4,46341
2017,percent_bachelors_degree_or_higher,27.8,84770
2017,percent_bachelors_degree_or_higher,28,18055
2017,percent_bachelors_degree_or_higher,59.8,19081
2017,percent_bachelors_degree_or_higher,43.8,49129
2017,percent_bachelors_degree_or_higher,10.8,36475
2017,percent_bachelors_degree_or_higher,15.4,02121
2017,percent_bachelors_degree_or_higher,5.8,41663
2017,percent_bachelors_degree_or_higher,39.7,97357
2017,percent_bachelors_degree_or_higher,17.9,64630
2017,percent_bachelors_degree_or_higher,20.7,07011
2017,percent_bachelors_degree_or_higher,0,32449
2017,percent_bachelors_degree_or_higher,35.5,30277
2017,percent_bachelors_degree_or_higher,46.5,33316
2017,percent_bachelors_degree_or_higher,56,36064
2017,percent_bachelors_degree_or_higher,90.7,07311
2017,percent_bachelors_degree_or_higher,22.1,46072
2017,percent_bachelors_degree_or_higher,29.2,60948
2017,percent_bachelors_degree_or_higher,34.4,93546
2017,percent_bachelors_degree_or_higher,35.3,04562
2017,percent_bachelors_degree_or_higher,13.2,92060
2017,percent_bachelors_degree_or_higher,16,84027
2017,percent_bachelors_degree_or_higher,18.3,55371
2017,percent_bachelors_degree_or_higher,17.5,40157
2017,percent_bachelors_degree_or_higher,24.8,54935
2017,percent_bachelors_degree_or_higher,24.8,18816
2017,percent_bachelors_degree_or_higher,15,57037
2017,percent_bachelors_degree_or_higher,9.1,81610
2017,percent_bachelors_degree_or_higher,26.5,67642
2017,percent_bachelors_degree_or_higher,21.4,76951
2017,percent_bachelors_degree_or_higher,55.1,13152
2017,percent_bachelors_degree_or_higher,18.8,20020
2017,percent_bachelors_degree_or_higher,17.4,41143
2017,percent_bachelors_degree_or_higher,11.6,28651
2017,percent_bachelors_degree_or_higher,21,23704
2017,percent_bachelors_degree_or_higher,17.2,97734
2017,percent_bachelors_degree_or_higher,18.7,62992
2017,percent_bachelors_degree_or_higher,19.5,70056
2017,percent_bachelors_degree_or_higher,29.2,08406
2017,percent_bachelors_degree_or_higher,6.1,64648
2017,percent_bachelors_degree_or_higher,10.3,39341
2017,percent_bachelors_degree_or_higher,24.8,84081
2017,percent_bachelors_degree_or_higher,58.8,06482
2017,percent_bachelors_degree_or_higher,8.3,19113
2017,percent_bachelors_degree_or_higher,25.5,98943
2017,percent_bachelors_degree_or_higher,47.5,03784
2017,percent_bachelors_degree_or_higher,19.2,44907
2017,percent_bachelors_degree_or_higher,18.1,75681
2017,percent_bachelors_degree_or_higher,0,87724
2017,percent_bachelors_degree_or_higher,12.9,61570
2017,percent_bachelors_degree_or_higher,14,54616
2017,percent_bachelors_degree_or_higher,7.3,70344
2017,percent_bachelors_degree_or_higher,12.2,39083
2017,percent_bachelors_degree_or_higher,23.7,08723
2017,percent_bachelors_degree_or_higher,49.7,78023
2017,percent_bachelors_degree_or_higher,13.9,16833
2017,percent_bachelors_degree_or_higher,20.1,58365
2017,percent_bachelors_degree_or_higher,19.4,14701
2017,percent_bachelors_degree_or_higher,27.8,97824
2017,percent_bachelors_degree_or_higher,25.9,50510
2017,percent_bachelors_degree_or_higher,34.2,32714
2017,percent_bachelors_degree_or_higher,9.8,32134
2017,percent_bachelors_degree_or_higher,1.7,63943
2017,percent_bachelors_degree_or_higher,37.8,06379
2017,percent_bachelors_degree_or_higher,11.6,64437
2017,percent_bachelors_degree_or_higher,16.1,75937
2017,percent_bachelors_degree_or_higher,21.2,36022
2017,percent_bachelors_degree_or_higher,14.7,43060
2017,percent_bachelors_degree_or_higher,21.8,66078
2017,percent_bachelors_degree_or_higher,18.2,54642
2017,percent_bachelors_degree_or_higher,40,03869
2017,percent_bachelors_degree_or_higher,19.7,28312
2017,percent_bachelors_degree_or_higher,16.5,04657
2017,percent_bachelors_degree_or_higher,31,07723
2017,percent_bachelors_degree_or_higher,21.4,14860
2017,percent_bachelors_degree_or_higher,40.6,60154
2017,percent_bachelors_degree_or_higher,26.1,05641
2017,percent_bachelors_degree_or_higher,16.7,17742
2017,percent_bachelors_degree_or_higher,56.9,06752
2017,percent_bachelors_degree_or_higher,16.3,32096
2017,percent_bachelors_degree_or_higher,18.3,91345
2017,percent_bachelors_degree_or_higher,32.9,07663
2017,percent_bachelors_degree_or_higher,16.5,33850
2017,percent_bachelors_degree_or_higher,7.9,93266
2017,percent_bachelors_degree_or_higher,14,77485
2017,percent_bachelors_degree_or_higher,28.5,68321
2017,percent_bachelors_degree_or_higher,35.8,88002
2017,percent_bachelors_degree_or_higher,55.2,98034
2017,percent_bachelors_degree_or_higher,4.9,18245
2017,percent_bachelors_degree_or_higher,8.1,99740
2017,percent_bachelors_degree_or_higher,17.4,20745
2017,percent_bachelors_degree_or_higher,33.9,10918
2017,percent_bachelors_degree_or_higher,16.8,39752
2017,percent_bachelors_degree_or_higher,22.2,50453
2017,percent_bachelors_degree_or_higher,5,56224
2017,percent_bachelors_degree_or_higher,67.6,01760
2017,percent_bachelors_degree_or_higher,29.8,83669
2017,percent_bachelors_degree_or_higher,27.3,81526
2017,percent_bachelors_degree_or_higher,45.3,35808
2017,percent_bachelors_degree_or_higher,29.9,13320
2017,percent_bachelors_degree_or_higher,3.9,19133
2017,percent_bachelors_degree_or_higher,0,15378
2017,percent_bachelors_degree_or_higher,46.1,06442
2017,percent_bachelors_degree_or_higher,21,40108
2017,percent_bachelors_degree_or_higher,9.8,66075
2017,percent_bachelors_degree_or_higher,14.7,15628
2017,percent_bachelors_degree_or_higher,25.3,14469
2017,percent_bachelors_degree_or_higher,21.5,51552
2017,percent_bachelors_degree_or_higher,20.6,74429
2017,percent_bachelors_degree_or_higher,24,60152
2017,percent_bachelors_degree_or_higher,10.9,70427
2017,percent_bachelors_degree_or_higher,13.5,25932
2017,percent_bachelors_degree_or_higher,19.8,25882
2017,percent_bachelors_degree_or_higher,16.3,68303
2017,percent_bachelors_degree_or_higher,20.9,54547
2017,percent_bachelors_degree_or_higher,16.3,10468
2017,percent_bachelors_degree_or_higher,38.8,33176
2017,percent_bachelors_degree_or_higher,17.5,15926
2017,percent_bachelors_degree_or_higher,9.7,48601
2017,percent_bachelors_degree_or_higher,60.2,99203
2017,percent_bachelors_degree_or_higher,16,54214
2017,percent_bachelors_degree_or_higher,70.4,02143
2017,percent_bachelors_degree_or_higher,74,06060
2017,percent_bachelors_degree_or_higher,10.6,28478
2017,percent_bachelors_degree_or_higher,6.1,42123
2017,percent_bachelors_degree_or_higher,15,31836
2017,percent_bachelors_degree_or_higher,21.1,16038
2017,percent_bachelors_degree_or_higher,77.3,02841
2017,percent_bachelors_degree_or_higher,13.3,75705
2017,percent_bachelors_degree_or_higher,32.1,13415
2017,percent_bachelors_degree_or_higher,12.6,44615
2017,percent_bachelors_degree_or_higher,14.6,72069
2017,percent_bachelors_degree_or_higher,21.8,12485
2017,percent_bachelors_degree_or_higher,15,72833
2017,percent_bachelors_degree_or_higher,6.9,36569
2017,percent_bachelors_degree_or_higher,55.9,30009
2017,percent_bachelors_degree_or_higher,18.7,57012
2017,percent_bachelors_degree_or_higher,22.5,55398
2017,percent_bachelors_degree_or_higher,54.4,03823
2017,percent_bachelors_degree_or_higher,15.7,62044
2017,percent_bachelors_degree_or_higher,20.5,59274
2017,percent_bachelors_degree_or_higher,23.8,13684
2017,percent_bachelors_degree_or_higher,59.3,12136
2017,percent_bachelors_degree_or_higher,42.6,45314
2017,percent_bachelors_degree_or_higher,20.5,52172
2017,percent_bachelors_degree_or_higher,18.9,58218
2017,percent_bachelors_degree_or_higher,24.6,31033
2017,percent_bachelors_degree_or_higher,17.2,50162
2017,percent_bachelors_degree_or_higher,14.7,13334
2017,percent_bachelors_degree_or_higher,16.7,48827
2017,percent_bachelors_degree_or_higher,13.7,41098
2017,percent_bachelors_degree_or_higher,52.2,05827
2017,percent_bachelors_degree_or_higher,20.8,40769
2017,percent_bachelors_degree_or_higher,18.1,68147
2017,percent_bachelors_degree_or_higher,66.7,98033
2017,percent_bachelors_degree_or_higher,36.6,74646
2017,percent_bachelors_degree_or_higher,31.6,75126
2017,percent_bachelors_degree_or_higher,12.9,45346
2017,percent_bachelors_degree_or_higher,8.5,42085
2017,percent_bachelors_degree_or_higher,6.2,41267
2017,percent_bachelors_degree_or_higher,30.6,52801
2017,percent_bachelors_degree_or_higher,0,93429
2017,percent_bachelors_degree_or_higher,18.4,43616
2017,percent_bachelors_degree_or_higher,0,12512
2017,percent_bachelors_degree_or_higher,13.6,66060
2017,percent_bachelors_degree_or_higher,17.4,37311
2017,percent_bachelors_degree_or_higher,55.7,07086
2017,percent_bachelors_degree_or_higher,25.2,52637
2017,percent_bachelors_degree_or_higher,28.3,59724
2017,percent_bachelors_degree_or_higher,51.2,64082
2017,percent_bachelors_degree_or_higher,18.1,49935
2017,percent_bachelors_degree_or_higher,15.1,74553
2017,percent_bachelors_degree_or_higher,10.5,52757
2017,percent_bachelors_degree_or_higher,27.1,36088
2017,percent_bachelors_degree_or_higher,24,85392
2017,percent_bachelors_degree_or_higher,2.8,44689
2017,percent_bachelors_degree_or_higher,67.3,90048
2017,percent_bachelors_degree_or_higher,29.3,59644
2017,percent_bachelors_degree_or_higher,21.8,78948
2017,percent_bachelors_degree_or_higher,5.2,75932
2017,percent_bachelors_degree_or_higher,73.7,94611
2017,percent_bachelors_degree_or_higher,26.8,66428
2017,percent_bachelors_degree_or_higher,23.2,68041
2017,percent_bachelors_degree_or_higher,20.6,79046
2017,percent_bachelors_degree_or_higher,27.1,79061
2017,percent_bachelors_degree_or_higher,11,64637
2017,percent_bachelors_degree_or_higher,65.5,21036
2017,percent_bachelors_degree_or_higher,27,06787
2017,percent_bachelors_degree_or_higher,10.3,36436
2017,percent_bachelors_degree_or_higher,64.4,21043
2017,percent_bachelors_degree_or_higher,14.1,52223
2017,percent_bachelors_degree_or_higher,11.4,55006
2017,percent_bachelors_degree_or_higher,24,59044
2017,percent_bachelors_degree_or_higher,55.3,80212
2017,percent_bachelors_degree_or_higher,15.5,58067
2017,percent_bachelors_degree_or_higher,21.9,64074
2017,percent_bachelors_degree_or_higher,60,11238
2017,percent_bachelors_degree_or_higher,12,15937
2017,percent_bachelors_degree_or_higher,11.4,64856
2017,percent_bachelors_degree_or_higher,14,11208
2017,percent_bachelors_degree_or_higher,56.3,07076
2017,percent_bachelors_degree_or_higher,16.9,83234
2017,percent_bachelors_degree_or_higher,10.5,38631
2017,percent_bachelors_degree_or_higher,21.2,68791
2017,percent_bachelors_degree_or_higher,39.2,20135
2017,percent_bachelors_degree_or_higher,33.2,60586
2017,percent_bachelors_degree_or_higher,26.5,30088
2017,percent_bachelors_degree_or_higher,16.4,62894
2017,percent_bachelors_degree_or_higher,23.8,73121
2017,percent_bachelors_degree_or_higher,50.6,03842
2017,percent_bachelors_degree_or_higher,24.8,22551
2017,percent_bachelors_degree_or_higher,10.8,85324
2017,percent_bachelors_degree_or_higher,18.8,54984
2017,percent_bachelors_degree_or_higher,10.6,38231
2017,percent_bachelors_degree_or_higher,45,33706
2017,percent_bachelors_degree_or_higher,46.2,55020
2017,percent_bachelors_degree_or_higher,80.3,92603
2017,percent_bachelors_degree_or_higher,5.9,61338
2017,percent_bachelors_degree_or_higher,9,14302
2017,percent_bachelors_degree_or_higher,12.2,41826
2017,percent_bachelors_degree_or_higher,28.2,97049
2017,percent_bachelors_degree_or_higher,21.6,28164
2017,percent_bachelors_degree_or_higher,19.5,87517
2017,percent_bachelors_degree_or_higher,32.5,23321
2017,percent_bachelors_degree_or_higher,9.9,17213
2017,percent_bachelors_degree_or_higher,30,67660
2017,percent_bachelors_degree_or_higher,21.1,80833
2017,percent_bachelors_degree_or_higher,19.7,99166
2017,percent_bachelors_degree_or_higher,72.5,97221
2017,percent_bachelors_degree_or_higher,12.9,23030
2017,percent_bachelors_degree_or_higher,"-666,666,666",11451
2017,percent_bachelors_degree_or_higher,42.4,95658
2017,percent_bachelors_degree_or_higher,12.3,77303
2017,percent_bachelors_degree_or_higher,68.9,10536
2017,percent_bachelors_degree_or_higher,3.7,35979
2017,percent_bachelors_degree_or_higher,14.2,72084
2017,percent_bachelors_degree_or_higher,20.3,54204
2017,percent_bachelors_degree_or_higher,13.8,64481
2017,percent_bachelors_degree_or_higher,28.3,68844
2017,percent_bachelors_degree_or_higher,20.8,68344
2017,percent_bachelors_degree_or_higher,13.5,32340
2017,percent_bachelors_degree_or_higher,9.2,41201
2017,percent_bachelors_degree_or_higher,22.9,14168
2017,percent_bachelors_degree_or_higher,25.5,99701
2017,percent_bachelors_degree_or_higher,19.3,81504
2017,percent_bachelors_degree_or_higher,23.5,49230
2017,percent_bachelors_degree_or_higher,10,42567
2017,percent_bachelors_degree_or_higher,16.1,90605
